h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
8848916241fffff,29.132156,-97.309826,0.5975,0.526,0.679,1.0,4,4,0.3-0.6m,0.161,0.813,0.452,False,True,,good
88489a5351fffff,30.895801,-96.648619,0.49,0.37,0.61,0.3333,2,6,,,,,False,True,,good
8848930595fffff,29.415456,-96.412482,0.6,0.579,0.617,0.6667,4,6,0.6-1.0m,0.267,0.887,0.601,False,True,,good
88489160b7fffff,29.29493,-97.304334,0.63,0.63,0.63,0.2,1,5,>2.0m,0.364,4.214,2.281,False,False,cloud,cloud
8848930c5bfffff,29.395495,-96.295657,0.6533,0.63,0.686,0.75,3,4,0.0-0.1m,0.009,0.088,0.053,False,True,,good
88489e55c7fffff,29.962932,-96.963123,0.615,0.571,0.659,0.5,2,4,>2.0m,0.304,7.534,4.395,False,True,,good
884898c801fffff,30.379417,-97.916791,0.58,0.58,0.58,0.1667,1,6,0.6-1.0m,0.534,1.422,0.978,False,False,cloud,cloud
88489144b3fffff,29.027839,-97.192621,0.56,0.56,0.56,0.25,1,4,>2.0m,1.065,8.615,3.577,False,True,,good
8848930e83fffff,29.409818,-96.336656,0.6567,0.586,0.73,0.6,3,5,0.6-1.0m,0.096,0.981,0.604,False,True,,good
884895404dfffff,27.663309,-97.18387,0.5,0.5,0.5,0.1429,1,7,,,,,False,False,cloud,cloud
8848902611fffff,28.533208,-96.938019,0.68,0.59,0.774,0.4286,3,7,,,,,False,True,,good
8848915229fffff,28.622524,-97.043445,0.7767,0.65,0.89,0.5,3,6,,,,,False,True,,good
8848954f63fffff,27.79824,-97.106758,0.7,0.652,0.748,0.2857,2,7,0.1-0.3m,0.017,0.455,0.195,False,True,,good
88489331ebfffff,29.489133,-96.537314,0.565,0.529,0.601,0.25,2,8,>2.0m,4.914,4.93,4.923,False,True,,good
884891c965fffff,28.501591,-96.956315,0.635,0.583,0.687,0.5,2,4,,,,,False,True,,good
884893061dfffff,29.297723,-96.481883,0.43,0.43,0.43,0.1667,1,6,,,,,False,False,cloud,cloud
8848916ee1fffff,29.357068,-97.297908,0.782,0.69,0.87,0.7143,5,7,1.0-2.0m,0.312,2.27,1.079,False,True,,good
884890b611fffff,27.981465,-97.187195,0.73,0.73,0.73,0.1429,1,7,,,,,False,False,cloud,cloud
884890b6c5fffff,27.996575,-97.19807,0.84,0.84,0.84,0.1667,1,6,,,,,False,False,cloud,cloud
884893acc3fffff,29.427305,-96.801448,0.6733,0.606,0.742,0.75,3,4,>2.0m,0.153,4.164,2.155,False,True,,good
8848915153fffff,28.678544,-96.991356,0.7367,0.644,0.844,0.4286,3,7,0.6-1.0m,0.071,1.497,0.772,False,True,,good
884891c029fffff,28.45384,-97.209528,0.87,0.854,0.886,0.3333,2,6,0.1-0.3m,0.037,0.266,0.139,False,True,,good
88489569a5fffff,28.189956,-97.214269,0.9275,0.896,0.957,0.5714,4,7,0.6-1.0m,0.235,1.12,0.832,False,True,,good
88489e8ebdfffff,29.757303,-97.581011,0.46,0.46,0.46,0.2,1,5,,,,,False,False,cloud,cloud
884893259bfffff,29.785462,-96.69977,0.806,0.696,0.91,0.8333,5,6,0.3-0.6m,0.124,0.897,0.444,False,True,,good
884890a6c3fffff,28.167664,-97.187931,0.9,0.892,0.908,0.3333,2,6,0.0-0.1m,0.002,0.005,0.004,False,True,,good
88489e50dbfffff,29.863832,-96.921981,0.575,0.547,0.603,0.5,2,4,>2.0m,0.652,4.427,2.409,False,True,,good
8848937645fffff,29.488995,-96.260125,0.72,0.688,0.752,0.2857,2,7,,,,,False,True,,good
88489374bbfffff,29.642729,-96.277993,0.83,0.734,0.926,0.5,2,4,,,,,False,True,,good
884890b2c5fffff,27.893407,-97.052242,0.8375,0.819,0.85,0.5714,4,7,,,,,False,True,,good
8848915067fffff,28.670298,-97.005963,0.685,0.641,0.729,0.3333,2,6,0.1-0.3m,0.069,0.595,0.27,False,True,,good
8848933863fffff,29.500898,-96.391713,0.786,0.69,0.864,0.8333,5,6,>2.0m,0.555,4.763,3.465,False,True,,good
884891d101fffff,28.291882,-97.185087,0.648,0.556,0.734,0.8333,5,6,,,,,False,True,,good
8848930ed3fffff,29.401428,-96.361399,0.53,0.53,0.53,0.1429,1,7,0.1-0.3m,0.003,0.003,0.169,False,False,cloud,cloud
884891518bfffff,28.732137,-97.009459,0.725,0.66,0.785,0.8571,6,7,0.3-0.6m,0.033,0.745,0.447,False,True,,good
88489376e3fffff,29.557641,-96.288791,0.72,0.704,0.736,0.5,2,4,,,,,False,True,,good
8848902661fffff,28.503653,-96.896253,0.7483,0.7,0.79,1.0,6,6,1.0-2.0m,0.006,10.449,1.873,False,True,,good
884891d205fffff,28.234153,-97.276992,0.76,0.688,0.832,0.3333,2,6,1.0-2.0m,0.191,2.31,1.007,False,True,,good
88489024d7fffff,28.625975,-96.943204,0.5533,0.496,0.608,0.5,3,6,0.1-0.3m,0.059,0.464,0.24,False,True,,good
884891601bfffff,29.225229,-97.305248,0.7617,0.595,0.9,0.8571,6,7,1.0-2.0m,0.207,1.979,1.116,False,True,,good
884890a44dfffff,28.15514,-97.107095,0.66,0.66,0.66,0.1667,1,6,,,,,False,False,cloud,cloud
884893219bfffff,29.681611,-96.552579,0.635,0.631,0.639,0.4,2,5,0.6-1.0m,0.212,1.285,0.705,False,True,,good
8848956ae1fffff,28.107974,-97.329725,0.815,0.747,0.883,0.3333,2,6,0.1-0.3m,0.043,0.227,0.163,False,True,,good
88489e552bfffff,29.93363,-96.910706,0.6225,0.572,0.687,0.5714,4,7,,,,,False,True,,good
884891622bfffff,29.163771,-97.291491,0.726,0.536,0.896,0.8333,5,6,>2.0m,0.388,5.85,2.175,False,True,,good
884891cd67fffff,28.612507,-97.108184,0.6275,0.453,0.812,0.6667,4,6,0.3-0.6m,0.058,0.573,0.305,False,True,,good
88489e42e9fffff,29.957789,-96.876548,0.57,0.57,0.57,0.1429,1,7,>2.0m,0.79,12.617,5.108,False,False,cloud,cloud
88446db437fffff,30.33885,-96.760641,0.62,0.62,0.62,0.1667,1,6,1.0-2.0m,0.652,1.298,1.063,False,False,cloud,cloud
8848916243fffff,29.139706,-97.315327,0.75,0.552,0.912,0.5,3,6,>2.0m,0.861,4.25,2.553,False,True,,good
8848933b29fffff,29.455769,-96.349081,0.84,0.833,0.847,1.0,4,4,,,,,False,True,,good
8848930597fffff,29.423022,-96.417912,0.6067,0.574,0.646,0.5,3,6,0.3-0.6m,0.073,0.629,0.357,False,True,,good
88489151a3fffff,28.748621,-96.98023,0.65,0.65,0.65,0.25,1,4,>2.0m,0.604,5.23,2.175,False,True,,good
884891428dfffff,28.830722,-97.070392,0.45,0.45,0.45,0.2,1,5,>2.0m,1.225,4.528,3.032,False,False,cloud,cloud
88489555a3fffff,27.70512,-97.30607,0.76,0.76,0.76,0.125,1,8,,,,,False,False,cloud,cloud
88489e55c9fffff,29.947218,-96.972381,0.69,0.69,0.69,0.1429,1,7,0.1-0.3m,0.165,0.333,0.237,False,False,cloud,cloud
8848902ab1fffff,28.551064,-96.633253,0.7033,0.616,0.816,0.5,3,6,0.0-0.1m,0.022,0.153,0.088,False,True,,good
88489372e3fffff,29.453491,-96.142595,0.63,0.606,0.654,0.3333,2,6,0.6-1.0m,0.281,1.288,0.777,False,True,,good
88489030c1fffff,28.336284,-96.806896,0.7075,0.599,0.802,0.6667,4,6,,,,,False,True,,good
884890b629fffff,27.967483,-97.14639,0.848,0.64,0.992,0.7143,5,7,0.1-0.3m,0.05,0.167,0.116,False,True,,good
8848930e85fffff,29.402522,-96.321181,0.635,0.559,0.711,0.3333,2,6,1.0-2.0m,0.831,1.228,1.025,False,True,,good
88489a48c3fffff,31.214028,-96.507421,0.68,0.68,0.68,0.25,1,4,,,,,False,True,,good
884893154bfffff,29.160948,-96.404349,0.478,0.422,0.522,0.7143,5,7,0.3-0.6m,0.317,0.58,0.447,False,True,,good
8848933a3dfffff,29.468976,-96.430376,0.5667,0.552,0.584,0.5,3,6,,,,,False,True,,good
884891c967fffff,28.50915,-96.961754,0.638,0.594,0.686,0.8333,5,6,,,,,False,True,,good
8848916ee3fffff,29.364617,-97.303418,0.695,0.633,0.789,1.0,4,4,0.6-1.0m,0.079,0.865,0.603,False,True,,good
88489e383bfffff,30.256453,-97.448803,0.52,0.512,0.528,0.5,2,4,>2.0m,0.822,3.353,2.11,False,True,,good
88446da65dfffff,30.399546,-96.794547,0.46,0.46,0.46,0.1667,1,6,,,,,False,False,cloud,cloud
884890b001fffff,27.919022,-96.988771,0.74,0.74,0.74,0.1667,1,6,,,,,False,False,cloud,cloud
884890b6c7fffff,28.00413,-97.203509,0.71,0.614,0.806,0.3333,2,6,,,,,False,True,,good
88489ecf4dfffff,29.676667,-96.982323,0.86,0.86,0.86,0.1429,1,7,1.0-2.0m,0.479,1.922,1.343,False,False,cloud,cloud
884893acc5fffff,29.420053,-96.785901,0.53,0.53,0.53,0.1667,1,6,,,,,False,False,cloud,cloud
88489304e1fffff,29.383509,-96.451117,0.695,0.675,0.715,0.5,2,4,0.6-1.0m,0.212,1.106,0.713,False,True,,good
8848930549fffff,29.316249,-96.37212,0.5886,0.522,0.648,1.0,7,7,,,,,False,True,,good
8848915155fffff,28.671329,-96.975879,0.66,0.652,0.668,0.5,2,4,>2.0m,1.445,11.098,5.765,False,True,,good
8848933951fffff,29.501717,-96.361518,0.854,0.744,0.94,0.7143,5,7,0.6-1.0m,0.168,1.303,0.728,False,True,,good
8848932b5dfffff,29.601978,-96.361637,0.72,0.72,0.72,0.1667,1,6,,,,,False,False,cloud,cloud
8848933101fffff,29.451313,-96.510103,0.58,0.524,0.636,0.2857,2,7,0.6-1.0m,0.265,1.496,0.86,False,True,,good
8848902649fffff,28.487162,-96.92542,0.71,0.71,0.71,0.2,1,5,,,,,False,False,cloud,cloud
88489376cbfffff,29.541441,-96.318201,0.75,0.75,0.75,0.1667,1,6,0.0-0.1m,0.02,0.062,0.038,False,False,cloud,cloud
8848954d05fffff,27.861319,-97.080386,0.55,0.55,0.55,0.1667,1,6,0.1-0.3m,0.066,0.2,0.162,False,False,cloud,cloud
884893066bfffff,29.275311,-96.455545,0.596,0.544,0.638,0.7143,5,7,0.0-0.1m,0.009,0.07,0.044,False,True,,good
88489569a7fffff,28.19751,-97.219718,0.77,0.673,0.875,0.6667,4,6,0.6-1.0m,0.67,1.12,0.956,False,True,,good
88446dac37fffff,30.559697,-96.558985,0.57,0.57,0.57,0.25,1,4,0.1-0.3m,0.07,0.556,0.295,False,True,,good
884893259dfffff,29.778192,-96.684191,0.7625,0.746,0.777,0.5714,4,7,>2.0m,0.746,8.163,3.848,False,True,,good
8848930ebbfffff,29.425226,-96.337444,0.8375,0.774,0.895,0.5714,4,7,0.3-0.6m,0.095,0.823,0.457,False,True,,good
88489550b7fffff,27.614482,-97.240909,0.6,0.592,0.608,0.6,3,5,0.3-0.6m,0.08,0.877,0.482,False,True,,good
88489541a1fffff,27.758568,-97.129453,0.46,0.46,0.46,0.125,1,8,0.3-0.6m,0.033,0.624,0.312,False,False,cloud,cloud
8848915401fffff,28.780493,-97.178228,0.64,0.64,0.64,0.2,1,5,,,,,False,False,cloud,cloud
8844698031fffff,31.153034,-96.131243,0.4025,0.373,0.434,0.6667,4,6,>2.0m,0.477,6.607,3.317,False,True,,good
884890b451fffff,28.013568,-97.159034,0.69,0.69,0.69,0.25,1,4,,,,,False,True,,good
8848954f2dfffff,27.806549,-97.092256,0.56,0.56,0.56,0.1429,1,7,0.1-0.3m,0.035,0.257,0.146,False,False,cloud,cloud
884891c253fffff,28.396525,-97.291537,0.54,0.448,0.652,0.5714,4,7,,,,,False,True,,good
88489a5219fffff,30.909365,-96.72089,0.54,0.46,0.62,0.5,2,4,0.1-0.3m,0.048,0.356,0.197,False,True,,good
884893045dfffff,29.329414,-96.453332,0.48,0.48,0.48,0.2,1,5,0.1-0.3m,0.05,0.271,0.131,False,False,cloud,cloud
88489374bdfffff,29.635422,-96.262497,0.6,0.6,0.6,0.1667,1,6,0.1-0.3m,0.134,0.503,0.279,False,False,cloud,cloud
884890b2c7fffff,27.900964,-97.057662,0.85,0.832,0.872,0.5,3,6,,,,,False,True,,good
8848954da3fffff,27.930076,-97.109267,0.86,0.86,0.86,0.1429,1,7,,,,,False,False,cloud,cloud
8848915069fffff,28.654491,-97.015117,0.74,0.684,0.796,0.3333,2,6,0.0-0.1m,0.014,0.197,0.094,False,True,,good
8848933865fffff,29.493605,-96.376217,0.59,0.59,0.59,0.25,1,4,1.0-2.0m,0.968,1.656,1.495,False,True,,good
884890a8edfffff,28.173718,-96.803029,0.77,0.77,0.77,0.1429,1,7,0.1-0.3m,0.042,0.231,0.169,False,False,cloud,cloud
8848930ed5fffff,29.394135,-96.345921,0.76,0.744,0.776,0.5,3,6,>2.0m,0.431,4.319,2.01,False,True,,good
88489324b1fffff,29.792148,-96.735571,0.5725,0.491,0.62,0.5714,4,7,>2.0m,0.732,6.122,3.216,False,True,,good
8848930685fffff,29.34369,-96.494364,0.58,0.564,0.596,0.3333,2,6,0.3-0.6m,0.081,0.599,0.348,False,True,,good
8848956a2bfffff,28.078147,-97.297916,0.7333,0.662,0.83,0.5,3,6,0.3-0.6m,0.158,0.679,0.411,False,True,,good
88489376e5fffff,29.550337,-96.273304,0.625,0.545,0.701,0.6667,4,6,0.1-0.3m,0.022,0.242,0.124,False,True,,good
8848902663fffff,28.511213,-96.901687,0.745,0.705,0.775,1.0,6,6,0.0-0.1m,0.011,0.112,0.055,False,True,,good
884891d207fffff,28.241707,-97.282449,0.73,0.674,0.786,0.3333,2,6,1.0-2.0m,0.18,2.138,1.044,False,True,,good
884891c9b7fffff,28.600199,-97.017068,0.6625,0.605,0.71,1.0,4,4,0.3-0.6m,0.05,0.613,0.324,False,True,,good
88489024d9fffff,28.610173,-96.95236,0.55,0.542,0.558,0.5,2,4,0.1-0.3m,0.032,0.269,0.135,False,True,,good
88446db695fffff,30.320929,-96.851222,0.7575,0.666,0.863,0.8,4,5,1.0-2.0m,0.663,1.811,1.407,False,True,,good
8848955507fffff,27.64391,-97.282529,0.51,0.51,0.51,0.1429,1,7,,,,,False,False,cloud,cloud
8844691421fffff,31.46095,-96.05475,0.37,0.362,0.378,0.2857,2,7,>2.0m,0.561,4.056,2.276,False,True,,good
88489e552dfffff,29.926377,-96.895076,0.5133,0.444,0.604,0.6,3,5,>2.0m,3.797,22.362,12.61,False,True,,good
884890b051fffff,27.910365,-97.01325,0.5875,0.542,0.631,0.8,4,5,0.0-0.1m,0.006,0.026,0.016,False,True,,good
884890a801fffff,28.143124,-96.79137,0.8,0.8,0.8,0.1667,1,6,1.0-2.0m,0.297,1.538,1.017,False,False,cloud,cloud
8848930723fffff,29.308402,-96.376748,0.5325,0.432,0.647,1.0,4,4,0.3-0.6m,0.049,1.051,0.521,False,True,,good
8848933b2bfffff,29.463337,-96.354507,0.8267,0.772,0.868,0.5,3,6,,,,,False,True,,good
8848930599fffff,29.407331,-96.427172,0.63,0.63,0.63,0.2,1,5,>2.0m,1.792,2.653,2.161,False,False,cloud,cloud
88489339d5fffff,29.554955,-96.389467,0.71,0.71,0.71,0.25,1,4,,,,,False,True,,good
88489160bbfffff,29.28668,-97.319019,0.79,0.79,0.79,0.2857,2,7,>2.0m,2.897,11.941,7.29,False,True,,good
8848917005fffff,29.047679,-97.289666,0.56,0.528,0.592,0.5,2,4,1.0-2.0m,0.63,2.058,1.218,False,True,,good
88489305cdfffff,29.369498,-96.400031,0.715,0.605,0.825,1.0,4,4,0.6-1.0m,0.102,1.569,0.75,False,True,,good
88489a5707fffff,31.015789,-96.767722,0.57,0.57,0.57,0.2,1,5,0.3-0.6m,0.135,0.974,0.529,False,False,cloud,cloud
884895509dfffff,27.590251,-97.264441,0.73,0.73,0.73,0.1429,1,7,,,,,False,False,cloud,cloud
884890b62bfffff,27.975039,-97.151823,0.82,0.688,0.928,0.5,3,6,0.1-0.3m,0.079,0.207,0.154,False,True,,good
88489144b7fffff,29.028187,-97.182553,0.5433,0.524,0.564,0.75,3,4,,,,,False,True,,good
8848930e87fffff,29.41009,-96.326601,0.79,0.782,0.798,0.3333,2,6,0.6-1.0m,0.394,1.152,0.794,False,True,,good
884898cd41fffff,30.461454,-97.999082,0.5867,0.494,0.662,0.6,3,5,>2.0m,0.538,6.487,3.234,False,True,,good
8848932583fffff,29.77848,-96.674086,0.6675,0.536,0.777,0.5,4,8,>2.0m,0.575,4.431,2.446,False,True,,good
8848902615fffff,28.533551,-96.928006,0.734,0.674,0.8,0.7143,5,7,,,,,False,True,,good
884891db29fffff,28.297686,-97.025051,0.85,0.783,0.937,0.5714,4,7,,,,,False,True,,good
8848930091fffff,29.309235,-96.346604,0.65,0.578,0.722,0.5,2,4,0.1-0.3m,0.077,0.359,0.24,False,True,,good
884890a835fffff,28.166841,-96.77767,0.68,0.575,0.765,1.0,6,6,0.0-0.1m,0.0,0.0,0.0,False,True,,good
884890b74bfffff,27.945563,-97.110149,0.55,0.55,0.55,0.1667,1,6,,,,,False,False,cloud,cloud
884891cd9dfffff,28.679436,-97.187456,0.495,0.443,0.547,0.25,2,8,,,,,False,True,,good
884893acc7fffff,29.427612,-96.791366,0.61,0.61,0.61,0.2,1,5,0.1-0.3m,0.03,0.521,0.273,False,False,cloud,cloud
8848932501fffff,29.718,-96.630346,0.39,0.39,0.39,0.1429,1,7,,,,,False,False,cloud,cloud
8848931461fffff,29.167656,-96.439884,0.505,0.501,0.509,0.4,2,5,,,,,False,True,,good
884893054bfffff,29.323816,-96.377541,0.7975,0.756,0.837,0.5714,4,7,0.3-0.6m,0.083,0.889,0.433,False,True,,good
8848915157fffff,28.678887,-96.981328,0.626,0.536,0.714,0.7143,5,7,>2.0m,0.217,6.433,2.739,False,True,,good
8848933953fffff,29.509284,-96.366947,0.8386,0.708,0.97,1.0,7,7,0.0-0.1m,0.012,0.075,0.041,False,True,,good
8848933103fffff,29.458877,-96.515543,0.6733,0.615,0.725,0.8571,6,7,0.6-1.0m,0.081,1.196,0.605,False,True,,good
8848954d07fffff,27.868876,-97.085808,0.9,0.9,0.9,0.1667,1,6,,,,,False,False,cloud,cloud
884891c02dfffff,28.454205,-97.199507,0.71,0.71,0.71,0.25,1,4,0.0-0.1m,0.013,0.061,0.035,False,True,,good
88489569a9fffff,28.181652,-97.228818,0.8233,0.722,0.898,0.75,3,4,0.3-0.6m,0.168,0.786,0.495,False,True,,good
88446dadc3fffff,30.567762,-96.544149,0.69,0.69,0.69,0.2,1,5,0.6-1.0m,0.36,1.304,0.957,False,False,cloud,cloud
884891cdb9fffff,28.687705,-97.172846,0.56,0.464,0.656,0.4,2,5,0.3-0.6m,0.11,0.481,0.303,False,True,,good
88489028dbfffff,28.574079,-96.639488,0.65,0.65,0.65,0.2,1,5,,,,,False,False,cloud,cloud
884890b767fffff,27.962533,-97.071136,0.81,0.81,0.81,0.25,1,4,,,,,False,True,,good
88489a735bfffff,31.265188,-96.930472,0.65,0.65,0.65,0.1429,1,7,0.3-0.6m,0.067,0.975,0.395,False,False,cloud,cloud
88489550b9fffff,27.598591,-97.249963,0.5833,0.56,0.616,0.75,3,4,0.6-1.0m,0.276,0.762,0.611,False,True,,good
884890a6c7fffff,28.168036,-97.177935,0.8167,0.695,0.895,1.0,6,6,0.0-0.1m,0.005,0.005,0.005,False,True,,good
884891513bfffff,28.702588,-96.967589,0.5933,0.508,0.7,0.4286,3,7,1.0-2.0m,0.278,2.904,1.606,False,True,,good
8848916051fffff,29.202227,-97.298826,0.715,0.666,0.768,0.5,4,8,0.3-0.6m,0.09,1.097,0.539,False,True,,good
8848931445fffff,29.159512,-96.454543,0.53,0.512,0.552,0.75,3,4,1.0-2.0m,0.385,2.393,1.085,False,True,,good
884890243dfffff,28.589533,-96.875935,0.61,0.546,0.674,0.5,2,4,1.0-2.0m,0.151,0.59,1.193,False,True,,good
884890b2c9fffff,27.885108,-97.066753,0.795,0.759,0.831,0.3333,2,6,,,,,False,True,,good
8848933867fffff,29.501172,-96.381647,0.83,0.798,0.862,0.2857,2,7,1.0-2.0m,0.536,3.973,1.321,False,True,,good
8848903a19fffff,28.31827,-96.650876,0.965,0.937,0.993,0.2857,2,7,,,,,False,True,,good
884891c325fffff,28.409239,-97.156752,0.52,0.464,0.576,0.2857,2,7,,,,,False,True,,good
88489035adfffff,28.466529,-96.84909,0.57,0.538,0.602,0.3333,2,6,0.3-0.6m,0.057,0.72,0.463,False,True,,good
88446d3427fffff,30.707007,-96.510869,0.535,0.467,0.603,0.5,2,4,1.0-2.0m,0.434,2.861,1.487,False,True,,good
8848930ed7fffff,29.401703,-96.351343,0.6933,0.562,0.858,0.5,3,6,0.0-0.1m,0.0,0.003,0.001,False,True,,good
8848930687fffff,29.351255,-96.499798,0.826,0.73,0.948,0.8333,5,6,0.0-0.1m,0.013,0.013,0.013,False,True,,good
88489376e7fffff,29.557905,-96.278727,0.6,0.536,0.664,0.75,3,4,0.1-0.3m,0.005,0.248,0.129,False,True,,good
8848902665fffff,28.503994,-96.886244,0.6467,0.562,0.714,0.5,3,6,0.1-0.3m,0.048,0.16,0.105,False,True,,good
88489e6915fffff,30.428626,-96.857281,0.8717,0.78,0.965,0.8571,6,7,0.3-0.6m,0.07,0.51,0.305,False,True,,good
884890a803fffff,28.150687,-96.796778,0.7167,0.688,0.744,0.5,3,6,,,,,False,True,,good
8848930725fffff,29.301113,-96.36128,0.6967,0.57,0.794,0.5,3,6,0.1-0.3m,0.028,0.238,0.133,False,True,,good
8848916247fffff,29.140061,-97.305243,0.77,0.672,0.894,0.8333,5,6,,,,,False,True,,good
8848933b2dfffff,29.456041,-96.339022,0.71,0.71,0.71,0.25,1,4,,,,,False,True,,good
884893059bfffff,29.414898,-96.432602,0.63,0.54,0.715,0.6667,6,9,1.0-2.0m,1.117,2.196,1.665,False,True,,good
884890b405fffff,28.022617,-97.124544,0.59,0.59,0.59,0.25,1,4,0.1-0.3m,0.002,0.187,0.106,False,True,,good
8848902ab5fffff,28.551384,-96.623255,0.55,0.502,0.598,0.2857,2,7,0.3-0.6m,0.216,0.512,0.363,False,True,,good
88489162e5fffff,29.193972,-97.3135,0.61,0.61,0.61,0.25,1,4,>2.0m,0.535,5.846,2.935,False,True,,good
8848930e89fffff,29.394409,-96.335867,0.45,0.45,0.45,0.1667,1,6,>2.0m,1.252,9.131,4.507,False,False,cloud,cloud
8848933a41fffff,29.43003,-96.443466,0.56,0.56,0.56,0.25,1,4,0.1-0.3m,0.057,0.505,0.291,False,True,,good
884891c96bfffff,28.500898,-96.97634,0.595,0.503,0.687,0.3333,2,6,0.3-0.6m,0.147,0.673,0.422,False,True,,good
8848916ee7fffff,29.364964,-97.293316,0.8775,0.873,0.88,1.0,4,4,0.3-0.6m,0.094,0.741,0.436,False,True,,good
884895404bfffff,27.670477,-97.199247,0.855,0.851,0.859,0.4,2,5,0.0-0.1m,0.01,0.089,0.046,False,True,,good
8848956a97fffff,28.145349,-97.367017,0.76,0.76,0.76,0.1667,1,6,0.3-0.6m,0.152,0.45,0.318,False,False,cloud,cloud
884890b6cbfffff,27.995818,-97.218035,0.615,0.603,0.627,0.3333,2,6,,,,,False,True,,good
8848932503fffff,29.725561,-96.63581,0.64,0.64,0.64,0.25,1,4,>2.0m,0.613,9.412,5.185,False,True,,good
88489026b5fffff,28.595055,-96.941475,0.5,0.5,0.5,0.1429,1,7,0.0-0.1m,0.025,0.093,0.059,False,False,cloud,cloud
8848931463fffff,29.175223,-96.445305,0.5333,0.504,0.568,0.4286,3,7,,,,,False,True,,good
884893054dfffff,29.316526,-96.362071,0.5667,0.536,0.6,0.4286,3,7,0.3-0.6m,0.115,0.568,0.358,False,True,,good
8848915159fffff,28.663084,-96.990484,0.55,0.534,0.566,0.3333,2,6,0.1-0.3m,0.021,0.233,0.143,False,True,,good
8848933955fffff,29.501988,-96.351454,0.92,0.824,1.0,0.5714,4,7,0.3-0.6m,0.06,0.642,0.334,False,True,,good
8848955559fffff,27.619274,-97.316021,0.84,0.84,0.84,0.1429,1,7,0.1-0.3m,0.061,0.42,0.242,False,False,cloud,cloud
8848956851fffff,28.116678,-97.305186,0.645,0.617,0.673,0.2857,2,7,0.6-1.0m,0.332,1.253,0.838,False,True,,good
88489569abfffff,28.189207,-97.234268,0.8133,0.695,0.905,1.0,6,6,0.3-0.6m,0.071,1.008,0.443,False,True,,good
8848930e3bfffff,29.372248,-96.299508,0.746,0.708,0.77,1.0,5,5,1.0-2.0m,0.15,2.533,1.15,False,True,,good
884893764bfffff,29.488464,-96.280241,0.72,0.624,0.816,0.2857,2,7,0.0-0.1m,0.017,0.105,0.074,False,True,,good
8848917023fffff,29.063491,-97.280505,0.6525,0.514,0.841,0.6667,4,6,>2.0m,1.357,6.535,3.746,False,True,,good
88489374c1fffff,29.596536,-96.275648,0.68,0.68,0.68,0.1667,1,6,0.3-0.6m,0.176,0.638,0.472,False,False,cloud,cloud
884891506dfffff,28.654837,-97.005089,0.8171,0.732,0.902,1.0,7,7,0.1-0.3m,0.018,0.318,0.154,False,True,,good
884895722bfffff,27.852947,-97.494808,0.65,0.65,0.65,0.1429,1,7,,,,,False,False,cloud,cloud
884890b25dfffff,27.84732,-97.039658,0.81,0.802,0.818,0.3333,2,6,,,,,False,True,,good
8848954a93fffff,27.774817,-97.110417,0.5933,0.506,0.674,0.4286,3,7,0.3-0.6m,0.06,0.526,0.301,False,True,,good
8844698d53fffff,31.292242,-96.066766,0.48,0.48,0.48,0.2,1,5,>2.0m,1.784,7.374,4.939,False,False,cloud,cloud
88489324b5fffff,29.79244,-96.725462,0.7367,0.595,0.865,0.8571,6,7,1.0-2.0m,0.612,2.413,1.616,False,True,,good
8848902667fffff,28.511554,-96.891677,0.695,0.616,0.758,1.0,4,4,0.1-0.3m,0.046,0.264,0.153,False,True,,good
8848915295fffff,28.689832,-97.112622,0.625,0.509,0.741,0.2857,2,7,,,,,False,True,,good
88489024ddfffff,28.610515,-96.942339,0.59,0.59,0.59,0.25,1,4,0.3-0.6m,0.078,0.77,0.405,False,True,,good
8848954cbbfffff,27.934241,-97.204471,0.64,0.64,0.64,0.125,1,8,0.3-0.6m,0.173,0.413,0.322,False,False,cloud,cloud
8848939409fffff,28.789071,-96.691124,0.61,0.564,0.668,0.5,3,6,,,,,False,True,,good
88489e5531fffff,29.948737,-96.921709,0.64,0.64,0.64,0.1667,1,6,0.3-0.6m,0.111,0.492,0.33,False,False,cloud,cloud
88446db43dfffff,30.323466,-96.759788,0.65,0.612,0.684,0.5,3,6,0.3-0.6m,0.081,0.645,0.348,False,True,,good
8848930727fffff,29.308681,-96.366699,0.6967,0.684,0.708,0.75,3,4,0.3-0.6m,0.105,0.616,0.361,False,True,,good
8848916249fffff,29.124251,-97.314408,0.515,0.511,0.519,0.3333,2,6,,,,,False,True,,good
8848915333fffff,28.655182,-96.995062,0.768,0.594,0.982,0.7143,5,7,0.0-0.1m,0.009,0.111,0.053,False,True,,good
884890a65bfffff,28.121587,-97.175257,0.7733,0.742,0.798,0.75,3,4,,,,,False,True,,good
88489a5359fffff,30.887999,-96.653299,0.5767,0.45,0.695,1.0,6,6,0.1-0.3m,0.024,0.576,0.244,False,True,,good
884893059dfffff,29.407611,-96.417112,0.726,0.648,0.796,0.8333,5,6,1.0-2.0m,1.046,1.826,1.412,False,True,,good
88489151a9fffff,28.733163,-96.979359,0.51,0.51,0.51,0.2,1,5,1.0-2.0m,0.39,1.413,1.058,False,False,cloud,cloud
