h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
88446c42a9fffff,29.652173,-94.638197,0.5783,0.495,0.675,1.0,6,6,,,,,False,True,,good
88446e1b13fffff,29.898439,-93.715411,0.95,0.896,1.0,1.0,4,4,0.3-0.6m,0.098,0.7,0.452,False,True,,good
884893b2a5fffff,29.070454,-96.842235,0.3875,0.323,0.474,0.6667,4,6,,,,,False,True,,good
884445b759fffff,30.288884,-93.313657,0.72,0.72,0.72,0.25,1,4,0.0-0.1m,0.007,0.065,0.033,False,True,,good
88446c9461fffff,29.192204,-95.458611,0.42,0.346,0.514,0.5,3,6,1.0-2.0m,0.052,1.851,1.027,False,True,,good
884893764dfffff,29.481161,-96.264764,0.46,0.46,0.46,0.2,1,5,,,,,False,False,cloud,cloud
884890b457fffff,28.021498,-97.154488,0.89,0.802,0.978,0.2857,2,7,,,,,False,True,,good
88446869e5fffff,31.244668,-94.404284,0.67,0.67,0.67,0.2,1,5,1.0-2.0m,1.009,1.474,1.308,False,False,cloud,cloud
88446c5809fffff,29.539676,-94.449803,0.6775,0.59,0.733,1.0,8,8,0.3-0.6m,0.468,0.613,0.549,False,True,,good
884893490bfffff,29.313097,-95.563953,0.9817,0.945,1.0,1.0,6,6,1.0-2.0m,0.625,1.843,1.304,False,True,,good
88489360edfffff,29.655618,-96.072021,0.706,0.478,0.948,0.8333,5,6,0.6-1.0m,0.072,1.734,0.641,False,True,,good
88489142e3fffff,28.831067,-97.060346,0.48,0.42,0.566,1.0,5,5,1.0-2.0m,0.514,4.199,1.682,False,True,,good
88446ece91fffff,29.837588,-93.673966,0.665,0.56,0.75,1.0,6,6,,,,,False,True,,good
88446e12c3fffff,29.858406,-93.977641,0.6675,0.649,0.68,0.6667,4,6,0.0-0.1m,0.0,0.0,0.0,False,True,,good
88446e8529fffff,29.765068,-94.153795,0.8475,0.685,1.0,0.8,4,5,0.1-0.3m,0.054,0.516,0.273,False,True,,good
88446a76d3fffff,31.475252,-93.69587,0.44,0.44,0.44,0.1667,1,6,>2.0m,0.42,7.288,3.381,False,False,cloud,cloud
88446e55e1fffff,30.021607,-93.500367,0.5925,0.523,0.664,0.6667,4,6,0.3-0.6m,0.019,0.7,0.377,False,True,,good
88489546e3fffff,27.787399,-97.385855,1.0,1.0,1.0,0.1667,1,6,,,,,False,False,cloud,cloud
88446aa61bfffff,31.222096,-94.358069,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
88446e46cbfffff,30.120339,-93.607384,0.64,0.568,0.712,0.5,2,4,,,,,False,True,,good
884468af09fffff,30.868499,-95.309773,0.755,0.751,0.759,0.2857,2,7,>2.0m,1.216,3.381,2.388,False,True,,good
88446ea355fffff,29.969851,-94.335042,0.9343,0.878,1.0,1.0,7,7,1.0-2.0m,0.852,1.211,1.029,False,True,,good
88446c40a3fffff,29.7216,-94.6058,0.4433,0.378,0.506,0.5,3,6,0.3-0.6m,0.175,0.581,0.377,False,True,,good
88489331a5fffff,29.512963,-96.513353,0.67,0.67,0.67,0.1667,1,6,,,,,False,False,cloud,cloud
88446ab531fffff,31.123674,-94.248815,0.9833,0.96,1.0,0.75,3,4,,,,,False,True,,good
88446e1989fffff,29.974896,-93.697726,0.8943,0.87,0.914,1.0,7,7,0.3-0.6m,0.049,0.696,0.38,False,True,,good
88489e4f59fffff,30.076082,-96.786723,0.48,0.472,0.488,0.2857,2,7,>2.0m,0.642,4.122,2.454,False,True,,good
88446d6cd1fffff,30.965809,-95.902934,0.38,0.38,0.38,0.1429,1,7,>2.0m,1.045,6.098,3.738,False,False,cloud,cloud
88446cc019fffff,29.280742,-94.843624,0.68,0.68,0.68,0.1667,1,6,0.0-0.1m,0.0,0.0,0.0,False,False,cloud,cloud
88446eb26bfffff,29.80064,-94.409056,0.7683,0.54,1.0,1.0,6,6,,,,,False,True,,good
88446c0ea1fffff,29.814035,-95.094435,0.69,0.562,0.818,0.5,2,4,,,,,False,True,,good
88446eb72bfffff,29.930012,-94.478462,0.95,0.91,1.0,1.0,6,6,,,,,False,True,,good
88446cb103fffff,29.483097,-95.531422,0.4,0.376,0.428,0.6667,4,6,1.0-2.0m,0.065,2.134,1.148,False,True,,good
8848930eb9fffff,29.417658,-96.332022,0.824,0.652,0.96,1.0,5,5,0.6-1.0m,0.446,1.279,0.754,False,True,,good
88446c92d7fffff,29.100553,-95.424674,0.42,0.42,0.42,0.2,1,5,0.1-0.3m,0.056,0.315,0.212,False,False,cloud,cloud
88446e89e9fffff,29.744508,-93.879742,0.565,0.561,0.569,0.2857,2,7,1.0-2.0m,0.398,2.51,1.805,False,True,,good
88489374c3fffff,29.604104,-96.281073,0.42,0.42,0.42,0.3333,2,6,,,,,False,True,,good
88446e7ad3fffff,30.30343,-93.592561,0.69,0.645,0.745,1.0,6,6,0.6-1.0m,0.232,1.379,0.785,False,True,,good
8848902441fffff,28.550377,-96.888815,0.738,0.634,0.842,1.0,5,5,,,,,False,True,,good
884890b2cdfffff,27.885479,-97.056787,0.63,0.586,0.682,0.5,3,6,,,,,False,True,,good
8848935697fffff,29.216685,-96.055615,0.8075,0.759,0.854,1.0,4,4,0.1-0.3m,0.037,0.376,0.206,False,True,,good
88489e8361fffff,29.513084,-97.484673,0.55,0.454,0.646,0.3333,2,6,0.1-0.3m,0.036,0.613,0.277,False,True,,good
88446ecd07fffff,29.83081,-93.510129,0.3433,0.31,0.39,0.75,3,4,0.0-0.1m,0.01,0.152,0.07,False,True,,good
88446e420bfffff,29.983744,-93.424943,0.39,0.39,0.39,0.1429,1,7,0.6-1.0m,0.133,1.12,0.823,False,False,cloud,cloud
88446c1a27fffff,29.501892,-94.936941,0.715,0.695,0.735,0.3333,2,6,0.0-0.1m,0.0,0.09,0.036,False,True,,good
88446e0223fffff,29.996668,-93.882355,1.0,1.0,1.0,0.6667,4,6,0.1-0.3m,0.043,0.125,0.111,False,True,,good
8848954223fffff,27.65498,-97.198355,0.68,0.616,0.744,0.3333,2,6,0.1-0.3m,0.091,0.416,0.26,False,True,,good
88446e8199fffff,29.719744,-94.092646,0.7475,0.547,0.934,1.0,4,4,,,,,False,True,,good
8848922219fffff,28.834869,-95.592657,0.5433,0.506,0.57,0.4286,3,7,,,,,False,True,,good
88446c6c5bfffff,30.178057,-94.853117,0.694,0.56,0.78,0.8333,5,6,0.6-1.0m,0.076,1.792,0.853,False,True,,good
88446e5457fffff,29.983151,-93.573787,0.675,0.633,0.729,1.0,4,4,,,,,False,True,,good
88446ec4b7fffff,29.852184,-93.783605,1.0,1.0,1.0,1.0,4,4,0.1-0.3m,0.08,0.42,0.24,False,True,,good
88446dd1abfffff,29.907907,-95.812091,0.485,0.465,0.505,0.3333,2,6,0.1-0.3m,0.073,0.458,0.28,False,True,,good
88446eb5a1fffff,30.037256,-94.472253,0.6025,0.499,0.688,0.6667,4,6,,,,,False,True,,good
88446e08e9fffff,30.119823,-93.716791,0.585,0.553,0.633,0.5714,4,7,0.0-0.1m,0.04,0.11,0.09,False,True,,good
88489a3269fffff,31.235262,-97.452873,0.38,0.38,0.38,0.125,1,8,1.0-2.0m,0.186,2.551,1.322,False,False,cloud,cloud
88446c914dfffff,29.073124,-95.263862,0.75,0.71,0.79,0.5,2,4,,,,,False,True,,good
8844458703fffff,30.098718,-93.006658,0.78,0.75,0.818,0.5714,4,7,0.1-0.3m,0.025,0.395,0.104,False,True,,good
88489022b7fffff,28.499133,-96.80077,0.6375,0.583,0.718,1.0,4,4,0.6-1.0m,0.282,0.785,0.604,False,True,,good
884468a843fffff,30.808755,-95.206026,0.52,0.43,0.646,0.75,3,4,,,,,False,True,,good
88489318b5fffff,29.213807,-96.165896,0.762,0.532,0.96,0.8333,5,6,0.0-0.1m,0.01,0.01,0.01,False,True,,good
88446c189dfffff,29.600896,-94.985795,0.708,0.508,0.916,0.8333,5,6,0.0-0.1m,0.047,0.061,0.059,False,True,,good
88446c0987fffff,29.763914,-94.867172,0.6,0.576,0.624,0.3333,2,6,0.1-0.3m,0.166,0.197,0.183,False,True,,good
884468b905fffff,30.664181,-95.144405,0.8333,0.778,0.882,0.5,3,6,,,,,False,True,,good
88446e8f25fffff,29.774117,-93.999892,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
8848903893fffff,28.441924,-96.65747,0.425,0.381,0.469,0.3333,2,6,0.3-0.6m,0.088,0.723,0.469,False,True,,good
88446db52bfffff,30.31784,-96.683205,0.725,0.665,0.785,0.4,2,5,,,,,False,True,,good
884893cc33fffff,29.063906,-95.998094,0.546,0.51,0.58,0.8333,5,6,1.0-2.0m,1.619,1.958,1.848,False,True,,good
88446c4433fffff,29.78886,-94.733134,0.8857,0.818,1.0,1.0,7,7,0.1-0.3m,0.071,0.287,0.245,False,True,,good
88446e95ebfffff,29.641836,-94.229367,0.6817,0.63,0.72,1.0,6,6,0.0-0.1m,0.046,0.129,0.074,False,True,,good
8844632cc9fffff,29.84724,-93.144279,0.425,0.421,0.429,0.3333,2,6,0.1-0.3m,0.036,0.179,0.119,False,True,,good
884892a6a9fffff,28.601971,-95.956034,0.575,0.531,0.619,0.2857,2,7,0.3-0.6m,0.167,0.54,0.45,False,True,,good
88446ebaddfffff,29.908964,-94.303039,0.77,0.701,0.835,1.0,4,4,,,,,False,True,,good
8848930815fffff,29.315134,-96.125705,0.735,0.515,0.875,1.0,6,6,>2.0m,0.534,8.026,3.58,False,True,,good
88446e8d9bfffff,29.888236,-94.068149,0.6333,0.63,0.64,1.0,6,6,,,,,False,True,,good
884898c837fffff,30.410623,-97.90859,0.68,0.592,0.768,0.3333,2,6,,,,,False,True,,good
88446e86b3fffff,29.79404,-94.314112,0.875,0.825,0.94,1.0,6,6,,,,,False,True,,good
8848934b33fffff,29.289478,-95.587929,0.955,0.951,0.959,0.2857,2,7,1.0-2.0m,1.399,1.607,1.501,False,True,,good
8848954245fffff,27.615654,-97.211053,0.37,0.37,0.37,0.1667,1,6,0.3-0.6m,0.213,0.551,0.427,False,False,cloud,cloud
88446e95c9fffff,29.626314,-94.248749,0.7675,0.75,0.787,1.0,4,4,0.1-0.3m,0.131,0.229,0.179,False,True,,good
884445946dfffff,29.96165,-93.043122,0.5533,0.505,0.6,1.0,6,6,0.0-0.1m,0.012,0.149,0.074,False,True,,good
88446c4b1bfffff,29.670431,-94.409532,0.5514,0.48,0.646,1.0,7,7,,,,,False,True,,good
88446eb28dfffff,29.861416,-94.451085,0.805,0.742,0.884,1.0,4,4,,,,,False,True,,good
8848938e51fffff,28.955988,-96.544378,0.45,0.45,0.45,0.2,1,5,,,,,False,False,cloud,cloud
884893012dfffff,29.244094,-96.187488,0.79,0.681,0.887,1.0,4,4,,,,,False,True,,good
88446e854bfffff,29.741775,-94.187873,0.5425,0.457,0.634,0.6667,4,6,,,,,False,True,,good
88446e1653fffff,29.926156,-94.104218,0.866,0.814,0.944,1.0,5,5,,,,,False,True,,good
88489342e3fffff,29.244895,-95.851355,0.62,0.603,0.637,0.6667,4,6,1.0-2.0m,0.424,3.341,1.634,False,True,,good
88446eb953fffff,29.925528,-94.173956,0.6375,0.606,0.683,1.0,4,4,,,,,False,True,,good
88446e8c11fffff,29.8345,-94.091329,0.7783,0.715,0.85,1.0,6,6,,,,,False,True,,good
88489376ebfffff,29.549808,-96.293432,0.555,0.47,0.65,0.8571,6,7,0.1-0.3m,0.022,0.21,0.112,False,True,,good
88446e52abfffff,29.884417,-93.466951,0.4967,0.47,0.515,1.0,6,6,,,,,False,True,,good
88446c58a7fffff,29.616277,-94.452479,0.7314,0.706,0.762,1.0,7,7,0.3-0.6m,0.474,0.578,0.527,False,True,,good
88489349a9fffff,29.366819,-95.57135,0.56,0.56,0.56,0.1429,1,7,0.1-0.3m,0.092,0.244,0.169,False,False,cloud,cloud
88446c4991fffff,29.777733,-94.403276,0.425,0.381,0.469,0.5,2,4,,,,,False,True,,good
88446325e1fffff,29.808966,-93.217516,0.4467,0.37,0.506,0.4286,3,7,,,,,False,True,,good
88446e1361fffff,29.805937,-93.841845,1.0,1.0,1.0,1.0,7,7,0.1-0.3m,0.081,0.386,0.237,False,True,,good
88446eb103fffff,29.878155,-94.321946,0.4633,0.426,0.49,0.75,3,4,,,,,False,True,,good
884892206dfffff,28.859929,-95.509003,1.0,1.0,1.0,0.75,3,4,0.1-0.3m,0.076,0.337,0.263,False,True,,good
8848922441fffff,28.963755,-95.683285,0.53,0.482,0.578,0.3333,2,6,1.0-2.0m,0.981,2.246,1.427,False,True,,good
88446c6e83fffff,30.192824,-94.893845,0.5275,0.434,0.635,0.5714,4,7,0.1-0.3m,0.144,0.144,0.144,False,True,,good
88446da9c7fffff,30.463957,-96.386092,0.555,0.449,0.673,0.6667,4,6,,,,,False,True,,good
88446e4769fffff,30.067474,-93.471807,0.53,0.4,0.625,1.0,6,6,0.1-0.3m,0.053,0.188,0.15,False,True,,good
88446e8f03fffff,29.773773,-94.039657,0.7033,0.58,0.796,0.75,3,4,0.6-1.0m,0.53,0.993,0.83,False,True,,good
88446c4141fffff,29.630713,-94.522739,0.81,0.776,0.842,1.0,7,7,0.3-0.6m,0.391,0.537,0.465,False,True,,good
8848931417fffff,29.205201,-96.477042,0.34,0.34,0.34,0.2,1,5,,,,,False,False,cloud,cloud
88446e1a27fffff,29.890714,-93.730089,0.88,0.842,0.918,1.0,5,5,0.3-0.6m,0.117,0.7,0.439,False,True,,good
88446e0b11fffff,30.051323,-93.68002,0.5733,0.526,0.614,0.4286,3,7,,,,,False,True,,good
88446e8a87fffff,29.72064,-93.993262,1.0,1.0,1.0,0.4286,3,7,,,,,False,True,,good
8848937561fffff,29.5537,-96.142528,0.465,0.461,0.469,0.3333,2,6,0.6-1.0m,0.321,1.569,0.795,False,True,,good
88446cc533fffff,29.410468,-94.893465,0.575,0.571,0.579,0.2857,2,7,,,,,False,True,,good
88446c4807fffff,29.716372,-94.411122,0.8717,0.785,0.97,1.0,6,6,,,,,False,True,,good
88446ecda5fffff,29.884204,-93.516521,0.8575,0.85,0.871,1.0,4,4,0.3-0.6m,0.186,0.7,0.521,False,True,,good
88446c1ac5fffff,29.516242,-94.997434,0.59,0.52,0.688,0.5,3,6,0.3-0.6m,0.04,0.575,0.351,False,True,,good
88446e11d7fffff,29.927889,-93.885257,0.495,0.475,0.515,0.4,2,5,0.0-0.1m,0.0,0.031,0.015,False,True,,good
88446e02c1fffff,30.011525,-93.942541,0.828,0.672,0.956,0.7143,5,7,0.1-0.3m,0.125,0.125,0.122,False,True,,good
88446ea063fffff,30.023341,-94.341859,0.655,0.56,0.765,1.0,6,6,,,,,False,True,,good
88446c45bdfffff,29.827784,-94.689605,0.6067,0.466,0.762,0.75,3,4,,,,,False,True,,good
88489345d5fffff,29.404963,-95.924134,0.555,0.535,0.575,0.3333,2,6,0.1-0.3m,0.065,0.345,0.219,False,True,,good
884895550dfffff,27.62841,-97.281626,1.0,1.0,1.0,0.1667,1,6,,,,,False,False,cloud,cloud
88446c4ecdfffff,29.782621,-94.627992,0.34,0.34,0.34,0.1429,1,7,0.3-0.6m,0.392,0.572,0.484,False,False,cloud,cloud
88446d018bfffff,30.432677,-96.074921,0.736,0.644,0.816,0.7143,5,7,0.6-1.0m,0.113,1.87,0.962,False,True,,good
88446e189dfffff,29.989704,-93.777684,0.74,0.615,0.82,1.0,6,6,0.3-0.6m,0.154,0.7,0.529,False,True,,good
88489265d5fffff,29.044171,-95.17296,0.54,0.54,0.54,0.1667,1,6,0.1-0.3m,0.078,0.125,0.11,False,False,cloud,cloud
88446cb017fffff,29.496772,-95.612245,0.6,0.528,0.68,0.8333,5,6,,,,,False,True,,good
88446d4db9fffff,30.619653,-95.541799,0.45,0.394,0.506,0.3333,2,6,>2.0m,0.943,2.55,2.06,False,True,,good
8848923893fffff,28.853474,-95.453898,0.865,0.757,0.973,0.3333,2,6,0.1-0.3m,0.117,0.184,0.165,False,True,,good
8848902295fffff,28.483003,-96.81993,0.602,0.424,0.888,0.7143,5,7,0.1-0.3m,0.063,0.494,0.245,False,True,,good
884898ca81fffff,30.376825,-97.988348,0.7,0.7,0.7,0.25,1,4,,,,,False,True,,good
88446c82d5fffff,29.255185,-95.391369,0.45,0.402,0.498,0.4,2,5,0.0-0.1m,0.002,0.036,0.017,False,True,,good
884898c9c1fffff,30.411353,-97.888145,0.68,0.68,0.68,0.1667,1,6,>2.0m,0.01,10.182,3.778,False,False,cloud,cloud
88446e883dfffff,29.728908,-93.919,1.0,1.0,1.0,0.8,4,5,0.3-0.6m,0.449,0.691,0.575,False,True,,good
8848934695fffff,29.371714,-96.022979,0.515,0.406,0.636,1.0,4,4,>2.0m,2.832,3.379,3.132,False,True,,good
8848930a3dfffff,29.260824,-96.138094,0.6017,0.515,0.675,1.0,6,6,,,,,False,True,,good
88446e80adfffff,29.711954,-94.107315,0.89,0.67,1.0,1.0,6,6,0.6-1.0m,0.249,0.993,0.843,False,True,,good
884892212dfffff,28.884703,-95.435314,1.0,1.0,1.0,0.2,1,5,0.3-0.6m,0.23,0.547,0.461,False,False,cloud,cloud
88446e536bfffff,29.808512,-93.365913,0.375,0.363,0.387,0.2857,2,7,,,,,False,True,,good
88446c4d43fffff,29.79958,-94.498812,0.56,0.56,0.56,0.1429,1,7,,,,,False,False,cloud,cloud
88446d8887fffff,30.114852,-96.18568,0.485,0.449,0.521,0.3333,2,6,>2.0m,0.519,8.053,4.447,False,True,,good
88446a3805fffff,31.422039,-93.759743,0.39,0.366,0.414,0.5,2,4,,,,,False,True,,good
88446e2629fffff,30.459653,-94.281647,0.68,0.68,0.68,0.2,1,5,0.6-1.0m,0.176,1.275,0.748,False,False,cloud,cloud
88446d8951fffff,30.047459,-96.106466,0.54,0.54,0.54,0.25,1,4,0.6-1.0m,0.428,0.983,0.682,False,True,,good
88446a0ac3fffff,31.194139,-93.562277,0.36,0.334,0.39,0.4286,3,7,1.0-2.0m,0.598,2.321,1.618,False,True,,good
88446cae8dfffff,29.789216,-95.60532,0.825,0.763,0.867,0.5714,4,7,1.0-2.0m,0.159,2.201,1.235,False,True,,good
88446e9689fffff,29.594566,-94.347183,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.435,0.626,0.521,False,True,,good
88446c9061fffff,29.08748,-95.314333,0.965,0.895,1.0,1.0,6,6,0.0-0.1m,0.016,0.151,0.074,False,True,,good
88446a8a39fffff,30.798224,-93.751434,0.41,0.41,0.41,0.1667,1,6,>2.0m,1.343,5.993,3.985,False,False,cloud,cloud
88446e5435fffff,30.006191,-93.539664,0.8475,0.819,0.874,1.0,4,4,,,,,False,True,,good
8848915713fffff,28.749921,-97.166389,0.54,0.449,0.651,0.5,4,8,0.1-0.3m,0.045,0.509,0.258,False,True,,good
884895544dfffff,27.602177,-97.35494,0.43,0.43,0.43,0.25,1,4,0.3-0.6m,0.081,0.663,0.387,False,True,,good
8848900cb9fffff,28.331317,-96.486675,1.0,1.0,1.0,0.1429,1,7,0.1-0.3m,0.102,0.102,0.102,False,False,cloud,cloud
88446cb553fffff,29.579493,-95.701305,0.798,0.738,0.878,1.0,5,5,>2.0m,0.756,7.823,3.664,False,True,,good
8848936c51fffff,29.779186,-96.05792,0.425,0.413,0.437,0.2857,2,7,,,,,False,True,,good
88446e8e39fffff,29.780836,-94.104544,0.77,0.67,0.88,1.0,6,6,,,,,False,True,,good
88446dc355fffff,29.946431,-95.808858,0.54,0.492,0.588,0.2857,2,7,0.3-0.6m,0.096,0.488,0.302,False,True,,good
88489aa8a3fffff,31.218975,-97.482737,0.4467,0.41,0.482,0.5,3,6,,,,,False,True,,good
88446c69e5fffff,30.119873,-94.61031,0.7483,0.665,0.83,0.8571,6,7,0.1-0.3m,0.056,0.301,0.201,False,True,,good
88446e51e1fffff,29.915323,-93.358739,0.72,0.672,0.768,0.5,2,4,0.1-0.3m,0.026,0.419,0.199,False,True,,good
88489542e3fffff,27.684419,-97.23997,0.8933,0.744,1.0,0.5,3,6,,,,,False,True,,good
884893da5dfffff,28.695292,-95.930514,0.795,0.743,0.847,0.4,2,5,0.0-0.1m,0.0,0.0,0.0,False,True,,good
884468ab57fffff,30.770863,-95.179157,0.44,0.44,0.44,0.1667,1,6,,,,,False,False,cloud,cloud
88446eb32bfffff,29.824434,-94.33508,0.405,0.385,0.425,0.3333,2,6,,,,,False,True,,good
88446e0201fffff,29.981254,-93.901795,0.53,0.53,0.53,0.1667,1,6,,,,,False,False,cloud,cloud
884893a8a9fffff,29.339897,-96.625163,0.5333,0.486,0.59,0.6,3,5,0.0-0.1m,0.009,0.072,0.045,False,True,,good
88446aa6dbfffff,31.252319,-94.399504,0.6025,0.543,0.684,0.8,4,5,,,,,False,True,,good
88446e85e9fffff,29.795276,-94.194603,0.714,0.618,0.804,1.0,5,5,,,,,False,True,,good
8848930b07fffff,29.25481,-96.072529,0.5167,0.412,0.628,0.75,3,4,,,,,False,True,,good
88489361adfffff,29.680512,-95.997697,0.7571,0.568,0.902,1.0,7,7,0.1-0.3m,0.043,0.504,0.28,False,True,,good
88446d0e4dfffff,30.455151,-96.101387,0.455,0.451,0.459,0.3333,2,6,>2.0m,0.346,5.924,2.684,False,True,,good
88446e4991fffff,30.15955,-93.196307,0.45,0.404,0.508,0.6,3,5,0.3-0.6m,0.083,0.542,0.317,False,True,,good
88446ecce5fffff,29.860953,-93.590277,0.8925,0.876,0.907,1.0,4,4,0.3-0.6m,0.232,0.7,0.572,False,True,,good
88489a8227fffff,30.683355,-97.367572,0.83,0.83,0.83,0.25,1,4,,,,,False,True,,good
88446c4369fffff,29.576888,-94.535771,0.685,0.625,0.76,1.0,6,6,0.3-0.6m,0.419,0.734,0.58,False,True,,good
88446cd5d3fffff,29.2706,-94.987721,0.73,0.73,0.73,0.25,1,4,,,,,False,True,,good
88446eaadbfffff,30.077412,-94.288757,0.54,0.494,0.598,0.75,3,4,0.3-0.6m,0.047,1.015,0.429,False,True,,good
88446a00e9fffff,31.186473,-93.677476,0.5,0.5,0.5,0.1667,1,6,1.0-2.0m,0.792,1.849,1.25,False,False,cloud,cloud
88446c8687fffff,29.375685,-95.516661,0.72,0.629,0.827,1.0,4,4,0.6-1.0m,0.335,1.322,0.854,False,True,,good
8848917161fffff,29.035043,-97.208176,0.3233,0.312,0.336,0.5,3,6,1.0-2.0m,0.471,3.796,1.99,False,True,,good
8848915335fffff,28.647967,-96.979587,0.6475,0.556,0.725,1.0,4,4,,,,,False,True,,good
8848954d87fffff,27.921772,-97.123784,0.605,0.593,0.617,0.3333,2,6,,,,,False,True,,good
88446e4141fffff,30.014563,-93.31666,0.67,0.654,0.686,0.2857,2,7,,,,,False,True,,good
88446c3b19fffff,29.866298,-95.181811,0.5625,0.492,0.655,0.5714,4,7,,,,,False,True,,good
884893c9bdfffff,28.999238,-95.809857,0.52,0.52,0.52,0.2,1,5,,,,,False,False,cloud,cloud
88446eb1a1fffff,29.931655,-94.328751,0.385,0.373,0.397,0.5,2,4,0.0-0.1m,0.0,0.112,0.039,False,True,,good
88446ea28bfffff,30.02999,-94.437009,0.5833,0.558,0.606,0.75,3,4,,,,,False,True,,good
88446c7489fffff,30.014037,-95.062421,0.8,0.732,0.876,1.0,7,7,,,,,False,True,,good
88446e571dfffff,29.93755,-93.53284,0.54,0.54,0.54,0.1429,1,7,0.3-0.6m,0.075,0.645,0.395,False,False,cloud,cloud
88446e89c7fffff,29.752035,-93.894867,0.47,0.47,0.47,0.1667,1,6,1.0-2.0m,1.682,1.693,1.637,False,False,cloud,cloud
88446cb0e1fffff,29.512148,-95.612936,0.6329,0.514,0.784,1.0,7,7,,,,,False,True,,good
88446c9413fffff,29.229691,-95.505237,0.796,0.644,0.9,0.7143,5,7,0.3-0.6m,0.082,0.793,0.392,False,True,,good
88446e0a51fffff,30.028022,-93.753936,0.6286,0.606,0.654,1.0,7,7,0.3-0.6m,0.121,0.7,0.468,False,True,,good
88446eb709fffff,29.914472,-94.497892,0.645,0.543,0.739,1.0,4,4,0.3-0.6m,0.573,0.573,0.573,False,True,,good
88446dc041fffff,29.984301,-95.835846,0.42,0.42,0.42,0.1429,1,7,1.0-2.0m,0.346,2.097,1.233,False,False,cloud,cloud
88446e1967fffff,29.92181,-93.631663,0.5825,0.537,0.61,1.0,4,4,,,,,False,True,,good
88489151abfffff,28.740721,-96.984811,0.852,0.802,0.894,1.0,5,5,>2.0m,1.699,3.132,2.41,False,True,,good
88446c48a5fffff,29.769905,-94.417963,0.6433,0.56,0.735,1.0,6,6,,,,,False,True,,good
884445aebbfffff,30.59339,-93.191921,0.42,0.396,0.444,0.3333,2,6,0.6-1.0m,0.2,1.474,0.808,False,True,,good
88446ea101fffff,30.031535,-94.287211,0.7657,0.674,0.842,1.0,7,7,,,,,False,True,,good
88446c9ad9fffff,29.142414,-95.261768,0.4983,0.43,0.55,1.0,6,6,0.1-0.3m,0.036,0.24,0.147,False,True,,good
88446c4081fffff,29.706012,-94.625195,0.4983,0.355,0.595,1.0,6,6,1.0-2.0m,1.043,1.54,1.336,False,True,,good
88446e82d5fffff,29.64996,-94.184873,1.0,1.0,1.0,1.0,4,4,,,,,False,True,,good
88446a859bfffff,30.957141,-94.03208,0.445,0.441,0.449,0.5,2,4,>2.0m,0.433,8.491,3.927,False,True,,good
8848922355fffff,28.821326,-95.512298,0.8,0.688,0.944,0.4286,3,7,0.6-1.0m,0.3,0.847,0.656,False,True,,good
8848934099fffff,29.31405,-95.859615,0.6,0.576,0.624,0.3333,2,6,>2.0m,1.596,2.573,2.018,False,True,,good
88446e5593fffff,30.059567,-93.54608,0.57,0.552,0.592,0.5,3,6,,,,,False,True,,good
88446c4f6bfffff,29.745794,-94.511871,0.865,0.836,0.902,1.0,4,4,,,,,False,True,,good
88446d99c5fffff,29.923495,-96.140727,0.4025,0.343,0.464,0.6667,4,6,>2.0m,0.284,10.037,5.626,False,True,,good
88446c4055fffff,29.644984,-94.603019,0.6275,0.526,0.719,1.0,4,4,0.3-0.6m,0.334,0.665,0.504,False,True,,good
88446e193bfffff,29.952185,-93.662308,0.795,0.783,0.807,0.5,2,4,0.0-0.1m,0.049,0.062,0.091,False,True,,good
88446e0a25fffff,30.043615,-93.694715,0.86,0.86,0.86,0.75,3,4,0.3-0.6m,0.131,0.7,0.498,False,True,,good
88446c6dc3fffff,30.224785,-94.794693,0.44,0.44,0.44,0.25,1,4,0.1-0.3m,0.061,0.476,0.234,False,True,,good
8844459755fffff,29.923563,-93.047196,0.52,0.432,0.592,0.4286,3,7,0.1-0.3m,0.047,0.418,0.186,False,True,,good
8848935649fffff,29.109872,-96.010327,0.6733,0.575,0.75,1.0,6,6,0.3-0.6m,0.105,0.875,0.476,False,True,,good
8848915021fffff,28.685758,-97.006836,0.485,0.456,0.522,0.8,4,5,,,,,False,True,,good
884890a369fffff,28.007226,-96.908791,0.69,0.69,0.69,0.25,1,4,,,,,False,True,,good
88446eccb9fffff,29.891331,-93.620886,0.51,0.51,0.51,0.25,1,4,0.6-1.0m,0.379,0.7,0.617,False,True,,good
88446ea12dfffff,30.031824,-94.257269,0.5733,0.486,0.654,0.4286,3,7,,,,,False,True,,good
88446e01d5fffff,30.080894,-93.850038,0.67,0.67,0.67,0.25,1,4,,,,,False,True,,good
88446e12a1fffff,29.881606,-93.943537,0.65,0.65,0.65,0.1667,1,6,,,,,False,False,cloud,cloud
88446e5409fffff,29.975589,-93.558687,0.5817,0.565,0.595,1.0,6,6,,,,,False,True,,good
88446c4de1fffff,29.853113,-94.505702,0.63,0.462,0.764,1.0,7,7,0.1-0.3m,0.017,0.375,0.166,False,True,,good
