h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
8848931b0bfffff,29.084011,-96.114337,0.44,0.44,0.44,0.1429,1,7,,,,,False,False,cloud,cloud
88446cd6c1fffff,29.192361,-95.06436,1.0,1.0,1.0,0.1667,1,6,0.6-1.0m,0.062,0.914,0.662,False,False,cloud,cloud
884890a6c7fffff,28.168036,-97.177935,0.83,0.77,0.915,1.0,6,6,0.3-0.6m,0.057,0.728,0.447,False,True,,good
8848914469fffff,28.921388,-97.136028,0.44,0.44,0.44,0.1667,1,6,>2.0m,3.752,12.312,9.832,False,False,cloud,cloud
884893d91dfffff,28.775212,-95.824439,0.4133,0.386,0.442,0.5,3,6,,,,,False,True,,good
8848930e39fffff,29.364679,-96.294092,0.9067,0.812,0.988,0.5,3,6,>2.0m,0.339,8.457,3.34,False,True,,good
884893484dfffff,29.281011,-95.62259,0.52,0.52,0.52,0.1667,1,6,,,,,False,False,cloud,cloud
884891513bfffff,28.702588,-96.967589,0.638,0.532,0.768,0.7143,5,7,0.6-1.0m,0.074,1.106,0.658,False,True,,good
88446db0bbfffff,30.279792,-96.665879,0.41,0.41,0.41,0.25,1,4,0.1-0.3m,0.048,0.445,0.247,False,True,,good
8848916051fffff,29.202227,-97.298826,0.6033,0.578,0.626,0.375,3,8,>2.0m,1.132,6.148,4.779,False,True,,good
88446c945dfffff,29.191344,-95.498555,0.812,0.602,1.0,0.7143,5,7,1.0-2.0m,0.126,2.791,1.192,False,True,,good
88446c8547fffff,29.355419,-95.38067,0.61,0.582,0.644,0.8333,5,6,,,,,False,True,,good
8848917021fffff,29.055939,-97.27501,0.8029,0.77,0.83,1.0,7,7,1.0-2.0m,0.169,3.882,1.369,False,True,,good
884890b453fffff,28.021123,-97.16447,0.45,0.45,0.45,0.1429,1,7,0.0-0.1m,0.002,0.002,0.002,False,False,cloud,cloud
884890a53dfffff,28.204481,-97.029804,0.5,0.42,0.58,0.2857,2,7,0.3-0.6m,0.397,0.506,0.468,False,True,,good
8848934907fffff,29.321112,-95.549292,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
8848932adbfffff,29.660316,-96.485789,0.7986,0.588,1.0,1.0,7,7,1.0-2.0m,0.456,4.617,1.628,False,True,,good
88489e0c37fffff,30.16138,-97.284958,0.58,0.58,0.58,0.1667,1,6,,,,,False,False,cloud,cloud
884890ac03fffff,28.254105,-96.942492,0.688,0.52,0.808,1.0,5,5,,,,,False,True,,good
88489331a1fffff,29.512679,-96.523427,0.6371,0.462,0.772,1.0,7,7,,,,,False,True,,good
884893d013fffff,28.729943,-96.077026,0.68,0.68,0.68,0.1429,1,7,,,,,False,False,cloud,cloud
88489266bdfffff,29.011817,-95.251339,1.0,1.0,1.0,0.8333,5,6,0.0-0.1m,0.001,0.001,0.001,False,True,,good
88489a802dfffff,30.722919,-97.334138,0.52,0.52,0.52,0.1667,1,6,0.3-0.6m,0.205,0.895,0.585,False,False,cloud,cloud
88446c92d3fffff,29.100339,-95.434649,0.7067,0.53,0.906,0.4286,3,7,,,,,False,True,,good
884890243dfffff,28.589533,-96.875935,0.46,0.46,0.46,0.25,1,4,>2.0m,0.141,8.721,3.362,False,True,,good
884890b2c9fffff,27.885108,-97.066753,0.82,0.82,0.82,0.1667,1,6,,,,,False,False,cloud,cloud
884893509dfffff,29.151778,-95.877044,0.4367,0.37,0.514,0.5,3,6,,,,,False,True,,good
8848933867fffff,29.501172,-96.381647,0.8733,0.77,0.99,0.8571,6,7,1.0-2.0m,0.453,1.282,1.027,False,True,,good
8848931a3bfffff,29.105389,-96.180591,0.645,0.539,0.747,1.0,4,4,0.1-0.3m,0.014,0.38,0.14,False,True,,good
884893a8c7fffff,29.323879,-96.644464,0.5,0.47,0.536,0.7143,5,7,0.6-1.0m,0.197,1.174,0.658,False,True,,good
88446c9999fffff,29.22141,-95.155286,0.75,0.584,0.92,1.0,5,5,0.1-0.3m,0.032,0.3,0.151,False,True,,good
8848903a19fffff,28.31827,-96.650876,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
88446c8a83fffff,29.32802,-95.209585,0.53,0.514,0.546,0.5,2,4,0.0-0.1m,0.014,0.177,0.086,False,True,,good
8848916647fffff,29.243232,-97.453026,0.56,0.56,0.56,0.2,1,5,0.6-1.0m,0.144,1.545,0.835,False,False,cloud,cloud
88489311ebfffff,29.118344,-96.271572,0.5,0.46,0.54,0.3333,2,6,,,,,False,True,,good
884893ab21fffff,29.241862,-96.544386,0.66,0.652,0.668,0.6,3,5,,,,,False,True,,good
88446c9149fffff,29.072921,-95.273826,0.9275,0.875,0.982,1.0,4,4,0.3-0.6m,0.056,0.805,0.4,False,True,,good
88489022b3fffff,28.498798,-96.810773,0.8425,0.833,0.854,1.0,4,4,0.3-0.6m,0.107,0.944,0.476,False,True,,good
884893c94dfffff,28.899728,-95.780264,0.4825,0.422,0.549,0.8,4,5,0.1-0.3m,0.075,0.211,0.141,False,True,,good
884893c569fffff,28.953659,-96.082908,0.5,0.452,0.548,0.5,2,4,,,,,False,True,,good
88489074e7fffff,28.472227,-96.434001,0.4,0.4,0.4,0.25,1,4,,,,,False,True,,good
884893099bfffff,29.369431,-96.113305,0.9425,0.883,1.0,1.0,4,4,>2.0m,0.785,5.666,3.583,False,True,,good
88446db527fffff,30.325938,-96.668398,0.67,0.67,0.67,0.1667,1,6,0.0-0.1m,0.053,0.089,0.072,False,False,cloud,cloud
88489358edfffff,29.179977,-95.663078,0.565,0.545,0.585,0.3333,2,6,1.0-2.0m,0.806,1.772,1.227,False,True,,good
8848923667fffff,28.762552,-95.714084,0.9971,0.992,1.0,1.0,7,7,,,,,False,True,,good
8848937719fffff,29.520848,-96.221447,0.63,0.63,0.63,0.25,1,4,0.6-1.0m,0.19,0.994,0.624,False,True,,good
88446c80a9fffff,29.318096,-95.324083,0.56,0.56,0.56,0.25,1,4,0.3-0.6m,0.206,0.68,0.456,False,True,,good
88446c8617fffff,29.337561,-95.499967,0.9583,0.92,0.99,1.0,6,6,,,,,False,True,,good
88489035adfffff,28.466529,-96.84909,0.4733,0.456,0.488,0.5,3,6,0.3-0.6m,0.148,0.475,0.368,False,True,,good
8848934469fffff,29.33557,-95.925851,0.69,0.605,0.765,1.0,6,6,0.6-1.0m,0.309,1.311,0.813,False,True,,good
88446c952dfffff,29.209263,-95.379408,0.8543,0.738,0.994,1.0,7,7,,,,,False,True,,good
8848930811fffff,29.314874,-96.13574,0.9783,0.935,1.0,1.0,6,6,>2.0m,0.146,8.616,2.948,False,True,,good
88446cb359fffff,29.404941,-95.588078,1.0,1.0,1.0,1.0,7,7,0.6-1.0m,0.244,2.227,0.749,False,True,,good
884893c287fffff,28.876305,-96.08915,0.51,0.51,0.51,0.25,1,4,0.3-0.6m,0.051,0.73,0.352,False,True,,good
8848930ed7fffff,29.401703,-96.351343,0.7233,0.694,0.758,0.5,3,6,>2.0m,1.784,3.785,3.304,False,True,,good
88489234ddfffff,28.861584,-95.763525,0.5233,0.486,0.566,0.4286,3,7,0.0-0.1m,0.011,0.085,0.04,False,True,,good
884893610bfffff,29.626543,-96.00012,0.7117,0.505,0.935,0.8571,6,7,>2.0m,0.423,6.303,2.487,False,True,,good
8848934311fffff,29.215778,-95.779854,0.58,0.58,0.58,0.1667,1,6,,,,,False,False,cloud,cloud
884890ae2bfffff,28.199422,-96.954455,0.596,0.466,0.698,0.8333,5,6,,,,,False,True,,good
88489324b3fffff,29.799706,-96.741049,0.665,0.63,0.708,1.0,4,4,>2.0m,0.371,6.976,3.412,False,True,,good
8848930687fffff,29.351255,-96.499798,0.632,0.5,0.83,0.8333,5,6,0.1-0.3m,0.059,0.557,0.278,False,True,,good
884893613dfffff,29.642408,-95.980754,0.98,0.94,1.0,1.0,6,6,>2.0m,0.472,9.017,3.717,False,True,,good
8848902665fffff,28.503994,-96.886244,0.5717,0.55,0.6,1.0,6,6,0.1-0.3m,0.037,0.296,0.165,False,True,,good
8848930d4dfffff,29.375183,-96.188996,0.8133,0.695,0.955,1.0,6,6,0.3-0.6m,0.064,0.589,0.326,False,True,,good
88446db8d9fffff,30.299163,-96.514537,0.67,0.67,0.67,0.25,1,4,0.3-0.6m,0.082,0.768,0.386,False,True,,good
8848934155fffff,29.247502,-95.741247,0.5125,0.472,0.563,0.6667,4,6,0.3-0.6m,0.083,0.49,0.301,False,True,,good
884893c0cbfffff,28.899836,-96.075282,0.8717,0.825,0.905,1.0,6,6,0.1-0.3m,0.05,0.244,0.149,False,True,,good
8848931413fffff,29.204911,-96.487088,0.5433,0.462,0.622,0.6,3,5,0.0-0.1m,0.054,0.054,0.054,False,True,,good
8848906133fffff,28.518427,-96.18156,0.69,0.642,0.754,0.6,3,5,0.1-0.3m,0.068,0.359,0.257,False,True,,good
88446cb19dfffff,29.535954,-95.578895,0.485,0.414,0.56,0.5714,4,7,1.0-2.0m,0.16,1.961,1.07,False,True,,good
88489e6915fffff,30.428626,-96.857281,0.52,0.496,0.544,0.2857,2,7,0.0-0.1m,0.026,0.206,0.099,False,True,,good
88446c845bfffff,29.360942,-95.485978,0.58,0.49,0.674,0.5,3,6,0.3-0.6m,0.277,0.891,0.575,False,True,,good
884893755dfffff,29.552679,-96.182757,0.565,0.468,0.658,0.5714,4,7,,,,,False,True,,good
88489024dbfffff,28.617732,-96.957804,0.6417,0.62,0.665,0.8571,6,7,,,,,False,True,,good
8848935731fffff,29.16594,-95.927816,0.77,0.643,0.913,1.0,4,4,0.3-0.6m,0.072,0.466,0.313,False,True,,good
8848934b61fffff,29.243768,-95.565877,0.575,0.515,0.635,0.3333,2,6,,,,,False,True,,good
8848931ad9fffff,29.11917,-96.241496,0.41,0.41,0.41,0.25,1,4,0.3-0.6m,0.175,0.821,0.454,False,True,,good
88446c9a37fffff,29.136209,-95.186703,0.946,0.842,1.0,1.0,5,5,0.1-0.3m,0.081,0.464,0.265,False,True,,good
88446c8b21fffff,29.276761,-95.072733,0.838,0.748,0.91,0.7143,5,7,,,,,False,True,,good
884893ce57fffff,28.977711,-96.049026,0.62,0.504,0.712,0.75,3,4,0.0-0.1m,0.012,0.012,0.012,False,True,,good
88446c96b7fffff,29.236624,-95.540549,1.0,1.0,1.0,0.5,2,4,,,,,False,True,,good
884893b02bfffff,29.072049,-96.791973,0.662,0.44,0.87,0.8333,5,6,0.1-0.3m,0.026,0.445,0.218,False,True,,good
88489382e9fffff,28.831583,-96.567931,0.9717,0.915,1.0,1.0,6,6,0.3-0.6m,0.043,1.076,0.418,False,True,,good
88446c82d1fffff,29.254979,-95.401355,0.5375,0.486,0.607,1.0,4,4,0.0-0.1m,0.025,0.16,0.095,False,True,,good
88489355a7fffff,29.266654,-95.907529,0.79,0.582,0.95,0.5,3,6,0.1-0.3m,0.035,0.333,0.203,False,True,,good
884890a2c7fffff,28.064817,-97.031932,0.63,0.574,0.686,0.2857,2,7,,,,,False,True,,good
8848930843fffff,29.284325,-96.124186,0.55,0.475,0.615,1.0,6,6,0.3-0.6m,0.141,0.908,0.452,False,True,,good
8848930a39fffff,29.260561,-96.148125,0.52,0.484,0.548,0.5,3,6,1.0-2.0m,0.999,2.126,1.509,False,True,,good
8848937a99fffff,29.526152,-96.010354,0.496,0.432,0.572,0.7143,5,7,0.1-0.3m,0.033,0.254,0.145,False,True,,good
8848915645fffff,28.702099,-97.203865,0.52,0.52,0.52,0.1429,1,7,,,,,False,False,cloud,cloud
884893449bfffff,29.425974,-96.010533,0.46,0.46,0.46,0.1667,1,6,0.3-0.6m,0.273,0.642,0.51,False,False,cloud,cloud
884893cccdfffff,29.055295,-96.032747,0.5,0.5,0.5,0.25,1,4,0.3-0.6m,0.155,0.711,0.383,False,True,,good
8848923705fffff,28.771595,-95.659637,0.8917,0.76,1.0,1.0,6,6,0.1-0.3m,0.106,0.33,0.24,False,True,,good
88446c905dfffff,29.086651,-95.354208,0.64,0.64,0.64,0.2,1,5,,,,,False,False,cloud,cloud
88489362c7fffff,29.607958,-96.130109,0.615,0.547,0.683,0.5,2,4,,,,,False,True,,good
8848937249fffff,29.376745,-96.128744,0.75,0.66,0.84,1.0,7,7,0.6-1.0m,0.069,3.264,0.943,False,True,,good
88446c80dbfffff,29.309303,-95.378694,0.94,0.876,1.0,1.0,4,4,0.0-0.1m,0.008,0.141,0.058,False,True,,good
8848938825fffff,28.924312,-96.306915,0.495,0.426,0.592,0.6667,4,6,0.0-0.1m,0.003,0.035,0.019,False,True,,good
8848922eb5fffff,29.066709,-95.563019,0.778,0.654,0.936,1.0,5,5,0.3-0.6m,0.103,0.625,0.373,False,True,,good
884890a803fffff,28.150687,-96.796778,0.61,0.482,0.706,0.5,3,6,0.3-0.6m,0.066,0.471,0.314,False,True,,good
88489361a9fffff,29.680273,-96.007756,0.68,0.555,0.885,0.8571,6,7,,,,,False,True,,good
8848930725fffff,29.301113,-96.36128,0.722,0.624,0.84,0.8333,5,6,,,,,False,True,,good
88446c8683fffff,29.375473,-95.526665,0.595,0.591,0.599,0.5,2,4,1.0-2.0m,0.095,3.076,1.22,False,True,,good
8848916247fffff,29.140061,-97.305243,0.685,0.515,0.86,1.0,6,6,,,,,False,True,,good
8848935959fffff,29.134946,-95.611037,0.4867,0.458,0.514,0.5,3,6,0.1-0.3m,0.028,0.371,0.166,False,True,,good
8848915331fffff,28.647623,-96.989613,0.6325,0.609,0.654,1.0,4,4,,,,,False,True,,good
8848933b2dfffff,29.456041,-96.339022,0.95,0.86,1.0,1.0,4,4,1.0-2.0m,1.115,2.671,1.874,False,True,,good
88446c9841fffff,29.136597,-95.166777,0.8317,0.75,0.93,1.0,6,6,0.6-1.0m,0.52,0.782,0.656,False,True,,good
884893059bfffff,29.414898,-96.432602,0.5333,0.508,0.556,0.3333,3,9,1.0-2.0m,0.299,2.319,1.626,False,True,,good
88489318e3fffff,29.182987,-96.164368,0.72,0.559,0.869,1.0,4,4,,,,,False,True,,good
884893c59bfffff,29.044,-96.167516,0.44,0.44,0.44,0.1667,1,6,,,,,False,False,cloud,cloud
8848932a8dfffff,29.661417,-96.445454,0.6933,0.602,0.802,0.6,3,5,1.0-2.0m,0.171,1.753,1.037,False,True,,good
8848906897fffff,28.620296,-96.131637,0.375,0.355,0.395,0.3333,2,6,0.0-0.1m,0.004,0.004,0.003,False,True,,good
8848930c61fffff,29.389267,-96.239996,0.8367,0.61,1.0,1.0,6,6,1.0-2.0m,0.682,1.91,1.354,False,True,,good
884893aa03fffff,29.238889,-96.644934,0.485,0.381,0.597,0.5714,4,7,,,,,False,True,,good
8848934625fffff,29.312108,-95.939788,0.745,0.578,0.844,0.6667,4,6,,,,,False,True,,good
88446c9ad5fffff,29.1504,-95.247135,1.0,1.0,1.0,1.0,4,4,0.3-0.6m,0.176,0.391,0.322,False,True,,good
88446d99c1fffff,29.923252,-96.150815,0.62,0.62,0.62,0.2,1,5,0.3-0.6m,0.045,0.57,0.314,False,False,cloud,cloud
88489022e5fffff,28.453424,-96.778238,0.49,0.378,0.602,0.3333,2,6,0.1-0.3m,0.061,0.662,0.293,False,True,,good
88446c8265fffff,29.195319,-95.308902,0.86,0.751,0.936,1.0,8,8,0.1-0.3m,0.127,0.194,0.16,False,True,,good
8848930ad7fffff,29.297624,-96.205231,0.59,0.462,0.718,0.4,2,5,,,,,False,True,,good
88446c8a35fffff,29.290647,-95.153127,0.676,0.598,0.764,1.0,5,5,0.6-1.0m,0.138,1.897,0.747,False,True,,good
8848902ab5fffff,28.551384,-96.623255,0.5957,0.508,0.694,1.0,7,7,,,,,False,True,,good
884890aa2bfffff,28.096024,-96.808787,0.33,0.33,0.33,0.1429,1,7,,,,,False,False,cloud,cloud
88489e996bfffff,29.46483,-97.314454,0.595,0.575,0.615,0.3333,2,6,,,,,False,True,,good
884893c51bfffff,28.99099,-96.129816,0.6075,0.521,0.724,1.0,4,4,0.3-0.6m,0.097,0.878,0.381,False,True,,good
8848931863fffff,29.12998,-96.126625,0.46,0.436,0.484,0.5,2,4,0.3-0.6m,0.067,0.796,0.337,False,True,,good
8848902b35fffff,28.500635,-96.515479,0.4567,0.42,0.508,0.4286,3,7,,,,,False,True,,good
88446c99cbfffff,29.190866,-95.144065,0.9,0.9,0.9,0.1429,1,7,0.3-0.6m,0.131,0.778,0.462,False,False,cloud,cloud
8848930b57fffff,29.246461,-96.097219,0.8617,0.735,0.98,0.8571,6,7,,,,,False,True,,good
8848923619fffff,28.776721,-95.764619,1.0,1.0,1.0,0.5714,4,7,0.1-0.3m,0.017,0.201,0.105,False,True,,good
8848917a4bfffff,29.028535,-97.172485,0.69,0.69,0.69,0.25,1,4,>2.0m,0.397,3.55,2.126,False,True,,good
88446c805bfffff,29.256207,-95.341445,0.576,0.47,0.716,0.8333,5,6,0.1-0.3m,0.046,0.388,0.248,False,True,,good
88489020dbfffff,28.514257,-96.811619,0.545,0.485,0.605,0.3333,2,6,>2.0m,0.198,8.34,2.576,False,True,,good
884893c725fffff,28.930132,-96.096782,0.485,0.481,0.489,0.5,2,4,0.0-0.1m,0.009,0.079,0.04,False,True,,good
88446cd623fffff,29.17809,-95.004,0.9067,0.854,0.974,0.6,3,5,0.3-0.6m,0.071,1.289,0.544,False,True,,good
884890af67fffff,28.186762,-96.873727,0.31,0.31,0.31,0.1429,1,7,,,,,False,False,cloud,cloud
884893441bfffff,29.372955,-95.972817,0.68,0.5,0.9,0.5,3,6,0.6-1.0m,0.345,1.051,0.697,False,True,,good
88446cb463fffff,29.571253,-95.726035,0.5,0.5,0.5,0.25,1,4,>2.0m,2.883,6.049,5.033,False,True,,good
88446c9637fffff,29.183544,-95.503212,0.78,0.772,0.788,0.5,2,4,1.0-2.0m,0.117,4.701,1.84,False,True,,good
88489356c5fffff,29.170983,-96.033333,0.74,0.5,0.884,1.0,7,7,,,,,False,True,,good
884890b62dfffff,27.967858,-97.136413,0.49,0.49,0.49,0.1429,1,7,,,,,False,False,cloud,cloud
8848934ae1fffff,29.295274,-95.673308,0.6867,0.595,0.785,1.0,6,6,0.3-0.6m,0.073,0.821,0.344,False,True,,good
884893d96dfffff,28.745402,-95.783137,0.965,0.937,0.993,0.5,2,4,0.1-0.3m,0.222,0.28,0.264,False,True,,good
8848930e89fffff,29.394409,-96.335867,0.795,0.685,0.955,1.0,6,6,>2.0m,0.196,6.373,2.796,False,True,,good
88489360bdfffff,29.693719,-96.089004,0.962,0.886,1.0,1.0,5,5,,,,,False,True,,good
884890adddfffff,28.285747,-96.924232,0.695,0.603,0.787,0.3333,2,6,0.3-0.6m,0.314,0.592,0.434,False,True,,good
88489351a7fffff,29.162254,-95.762361,0.545,0.525,0.565,0.5,2,4,,,,,False,True,,good
88489548b9fffff,27.823533,-97.05329,0.47,0.47,0.47,0.1667,1,6,,,,,False,False,cloud,cloud
884893931dfffff,28.647523,-96.51815,0.46,0.46,0.46,0.25,1,4,0.3-0.6m,0.162,0.477,0.418,False,True,,good
8848934291fffff,29.267142,-95.887494,0.9667,0.92,1.0,0.75,3,4,>2.0m,0.856,8.236,4.435,False,True,,good
88489a7221fffff,31.280264,-96.941605,0.6167,0.55,0.678,0.5,3,6,0.1-0.3m,0.011,0.45,0.169,False,True,,good
8848930491fffff,29.413204,-96.492976,0.52,0.488,0.552,0.3333,2,6,0.3-0.6m,0.135,0.677,0.399,False,True,,good
88446c94adfffff,29.260881,-95.486601,0.8575,0.713,1.0,1.0,4,4,,,,,False,True,,good
8848934957fffff,29.312879,-95.573955,0.7075,0.553,0.868,0.8,4,5,,,,,False,True,,good
8848933a41fffff,29.43003,-96.443466,0.6767,0.644,0.716,0.75,3,4,0.6-1.0m,0.231,0.872,0.609,False,True,,good
88489e7621fffff,30.24661,-97.274771,0.565,0.529,0.601,0.2857,2,7,>2.0m,0.397,5.673,2.477,False,True,,good
884893aaa1fffff,29.29273,-96.652868,0.5775,0.471,0.702,0.8,4,5,0.1-0.3m,0.071,0.455,0.237,False,True,,good
88489340e9fffff,29.284218,-95.818107,0.53,0.522,0.538,0.5,3,6,0.6-1.0m,0.267,1.157,0.817,False,True,,good
88489eaa29fffff,29.955817,-97.65453,0.51,0.51,0.51,0.25,1,4,>2.0m,0.498,4.73,2.343,False,True,,good
8848900eb1fffff,28.284004,-96.514178,0.3,0.3,0.3,0.2,1,5,0.0-0.1m,0.0,0.0,0.0,False,False,cloud,cloud
884893501dfffff,29.098736,-95.839505,0.4033,0.372,0.444,0.75,3,4,0.1-0.3m,0.112,0.355,0.228,False,True,,good
88446c9323fffff,29.065131,-95.278486,0.9767,0.94,1.0,1.0,6,6,,,,,False,True,,good
8848916ee7fffff,29.364964,-97.293316,0.7625,0.652,0.903,1.0,4,4,0.6-1.0m,0.257,1.494,0.74,False,True,,good
8848938c57fffff,29.018914,-96.507505,0.6,0.584,0.616,0.5,2,4,>2.0m,0.265,5.823,2.618,False,True,,good
88446c9b55fffff,29.098654,-95.14031,1.0,1.0,1.0,0.3333,2,6,,,,,False,True,,good
88489338b7fffff,29.592236,-96.436796,0.8275,0.633,1.0,1.0,4,4,>2.0m,0.625,9.154,3.178,False,True,,good
8848939b6dfffff,28.677146,-96.304431,0.538,0.48,0.58,0.8333,5,6,,,,,False,True,,good
88489076c1fffff,28.400688,-96.495273,0.45,0.45,0.45,0.1667,1,6,0.0-0.1m,0.0,0.0,0.0,False,False,cloud,cloud
8848931a8bfffff,29.135132,-96.222218,0.6417,0.46,0.855,0.8571,6,7,0.3-0.6m,0.123,0.71,0.429,False,True,,good
88446c99e9fffff,29.191433,-95.114171,0.85,0.85,0.85,0.1429,1,7,0.1-0.3m,0.035,0.55,0.214,False,False,cloud,cloud
88446c8ad3fffff,29.319859,-95.23422,0.7057,0.572,0.822,0.875,7,8,0.3-0.6m,0.019,1.016,0.308,False,True,,good
884890aac9fffff,28.109404,-96.869468,0.6367,0.595,0.695,0.8571,6,7,0.1-0.3m,0.208,0.327,0.3,False,True,,good
8848932b0dfffff,29.610348,-96.336852,0.625,0.485,0.765,0.2857,2,7,0.1-0.3m,0.034,0.298,0.149,False,True,,good
8848926583fffff,29.05974,-95.163634,1.0,1.0,1.0,0.1429,1,7,0.0-0.1m,0.014,0.115,0.062,False,False,cloud,cloud
8848933a23fffff,29.469254,-96.420311,0.495,0.491,0.499,0.5,2,4,0.0-0.1m,0.006,0.043,0.024,False,True,,good
88446c9199fffff,29.164162,-95.327553,0.89,0.813,0.971,1.0,4,4,0.1-0.3m,0.026,0.343,0.186,False,True,,good
884893829bfffff,28.868793,-96.615075,0.8833,0.795,0.965,1.0,6,6,0.3-0.6m,0.042,1.319,0.463,False,True,,good
88446c8283fffff,29.270766,-95.382041,0.58,0.464,0.688,0.75,3,4,>2.0m,0.376,3.783,2.335,False,True,,good
8848934939fffff,29.328694,-95.554634,0.92,0.856,0.984,0.3333,2,6,,,,,False,True,,good
8848935559fffff,29.181342,-95.928548,0.5775,0.464,0.689,0.6667,4,6,1.0-2.0m,0.281,2.483,1.36,False,True,,good
88446db1a7fffff,30.274917,-96.558942,0.445,0.417,0.473,0.3333,2,6,1.0-2.0m,0.392,3.137,1.8,False,True,,good
884893c5b9fffff,29.044809,-96.137476,0.515,0.487,0.543,0.5,2,4,,,,,False,True,,good
8848931901fffff,29.139133,-96.071904,0.42,0.404,0.436,0.3333,2,6,1.0-2.0m,0.156,4.793,1.597,False,True,,good
88489309ebfffff,29.339652,-96.07165,0.48,0.48,0.48,0.1429,1,7,,,,,False,False,cloud,cloud
88446cb68bfffff,29.576805,-95.821737,0.664,0.496,0.802,0.7143,5,7,0.6-1.0m,0.602,1.006,0.841,False,True,,good
88489236b7fffff,28.853758,-95.768159,0.55,0.55,0.55,0.1429,1,7,0.3-0.6m,0.055,0.869,0.334,False,False,cloud,cloud
88489e5111fffff,29.83661,-96.7988,0.4914,0.398,0.596,1.0,7,7,>2.0m,1.57,6.61,4.297,False,True,,good
88489344b9fffff,29.426713,-95.980423,0.568,0.494,0.648,0.7143,5,7,1.0-2.0m,0.377,1.713,1.128,False,True,,good
8848930861fffff,29.285103,-96.094092,0.495,0.443,0.547,0.3333,2,6,0.3-0.6m,0.082,0.575,0.356,False,True,,good
88489378c1fffff,29.550568,-95.956215,0.722,0.452,0.932,0.8333,5,6,,,,,False,True,,good
884895489bfffff,27.822413,-97.083173,0.53,0.358,0.722,0.5714,4,7,0.1-0.3m,0.032,0.255,0.121,False,True,,good
884892a4d1fffff,28.647968,-95.9682,0.8825,0.843,0.92,1.0,4,4,,,,,False,True,,good
884893da0bfffff,28.710973,-95.921271,0.74,0.496,0.964,1.0,4,4,0.1-0.3m,0.1,0.221,0.193,False,True,,good
8848930f27fffff,29.36735,-96.193633,1.0,1.0,1.0,1.0,5,5,,,,,False,True,,good
8848938e9dfffff,29.024682,-96.573128,0.69,0.558,0.846,0.8333,5,6,0.6-1.0m,0.205,1.008,0.766,False,True,,good
88446c8e85fffff,29.425478,-95.338643,0.51,0.51,0.51,0.2,1,5,0.0-0.1m,0.019,0.047,0.031,False,False,cloud,cloud
8848922617fffff,28.954979,-95.727846,0.6,0.584,0.616,0.2857,2,7,1.0-2.0m,0.665,2.013,1.505,False,True,,good
8848935245fffff,29.013654,-95.850541,0.64,0.64,0.64,0.1667,1,6,1.0-2.0m,0.413,1.569,1.074,False,False,cloud,cloud
8848932503fffff,29.725561,-96.63581,0.49,0.49,0.49,0.25,1,4,>2.0m,0.707,9.324,5.381,False,True,,good
8848939563fffff,28.7919,-96.600949,0.38,0.38,0.38,0.1667,1,6,0.3-0.6m,0.052,0.514,0.343,False,False,cloud,cloud
88446c8635fffff,29.338193,-95.46997,0.44,0.44,0.44,0.1667,1,6,,,,,False,False,cloud,cloud
88489026b5fffff,28.595055,-96.941475,0.5467,0.494,0.598,0.4286,3,7,,,,,False,True,,good
884893590bfffff,29.150786,-95.591745,0.92,0.92,0.92,0.1429,1,7,>2.0m,6.964,7.159,7.061,False,False,cloud,cloud
88446da34dfffff,30.282739,-96.554283,0.645,0.641,0.649,0.5,2,4,>2.0m,0.847,5.6,2.873,False,True,,good
884893c96bfffff,28.915378,-95.770994,0.5967,0.43,0.798,0.4286,3,7,0.0-0.1m,0.022,0.175,0.094,False,True,,good
884893ba55fffff,29.060057,-96.680608,0.52,0.504,0.536,0.2857,2,7,1.0-2.0m,0.276,1.789,1.098,False,True,,good
8848930d9dfffff,29.466288,-96.243875,0.628,0.46,0.808,0.8333,5,6,,,,,False,True,,good
884891ca09fffff,28.450264,-97.093877,0.5086,0.466,0.568,0.875,7,8,0.3-0.6m,0.092,1.162,0.569,False,True,,good
88489359d9fffff,29.188014,-95.648432,0.625,0.573,0.677,0.5,2,4,0.3-0.6m,0.121,0.555,0.366,False,True,,good
884893054dfffff,29.316526,-96.362071,0.425,0.405,0.445,0.2857,2,7,0.1-0.3m,0.035,0.364,0.209,False,True,,good
8848922b53fffff,28.88645,-95.355672,0.71,0.71,0.71,0.1667,1,6,,,,,False,False,cloud,cloud
88446c8703fffff,29.323857,-95.419323,0.498,0.484,0.516,0.8333,5,6,,,,,False,True,,good
8848922dabfffff,29.107493,-95.459925,0.655,0.482,0.804,0.5714,4,7,>2.0m,2.653,3.632,3.125,False,True,,good
8848915159fffff,28.663084,-96.990484,0.4783,0.465,0.49,1.0,6,6,,,,,False,True,,good
884893486bfffff,29.296617,-95.613278,0.64,0.525,0.731,0.5714,4,7,0.1-0.3m,0.076,0.358,0.235,False,True,,good
884893871bfffff,28.921743,-96.65306,0.495,0.451,0.539,0.4,2,5,1.0-2.0m,0.346,2.907,1.723,False,True,,good
